diseaseId	targetId	score	evidenceCount
MONDO_0007403	ENSG00000171867	0.761919175413836	73
MONDO_0007405	ENSG00000066468	0.8695004645032487	357
MONDO_0007412	ENSG00000066468	0.8212256831892858	184
MONDO_0007415	ENSG00000074582	0.7546670151030186	91
MONDO_0007417	ENSG00000174437	0.725363887382335	240
MONDO_0007422	ENSG00000165474	0.7682619915772291	112
MONDO_0007424	ENSG00000131504	0.7065567223658042	1090
MONDO_0007434	ENSG00000160801	0.7456413046497091	75
MONDO_0007441	ENSG00000152591	0.7635968193140226	35
MONDO_0007442	ENSG00000152591	0.7135081951582037	25
MONDO_0007445	ENSG00000186847	0.7435189003929186	23
MONDO_0007450	ENSG00000101200	0.7604402487948554	65
MONDO_0007451	ENSG00000167580	0.8091420209638561	174
MONDO_0007481	ENSG00000185960	0.7695290898172674	148
MONDO_0007483	ENSG00000160710	0.7571525829709208	84
MONDO_0007492	ENSG00000136827	0.7817573218300293	196
MONDO_0007495	ENSG00000131979	0.8377196658112566	463
MONDO_0007496	ENSG00000105409	0.8135904654186451	863
MONDO_0007509	ENSG00000135960	0.7752420194071864	142
MONDO_0007510	ENSG00000121742	0.8187952024778918	165
MONDO_0007522	ENSG00000130635	0.7564215810540714	197
MONDO_0007522	ENSG00000204262	0.7172311768648456	40
MONDO_0007525	ENSG00000108821	0.7425848616699089	193
MONDO_0007533	ENSG00000163554	0.7995271801583989	316
MONDO_0007534	ENSG00000129757	0.8311381090206279	1173
MONDO_0007534	ENSG00000165671	0.7450085961097964	159
MONDO_0026730	ENSG00000005302	0.7391584542796236	26
MONDO_0026733	ENSG00000101882	0.7084979491869905	20
MONDO_0027407	ENSG00000181090	0.7072054109668701	1393
MONDO_0029131	ENSG00000160294	0.7743665853518055	40
MONDO_0029134	ENSG00000159753	0.753838031543042	35
MONDO_0029136	ENSG00000196569	0.7594181926032083	315
MONDO_0030006	ENSG00000130348	0.7297530362124643	18
MONDO_0030029	ENSG00000147408	0.7397708639856841	22
MONDO_0030037	ENSG00000142892	0.7295878831830476	19
MONDO_0030042	ENSG00000107611	0.7171311696374096	224
MONDO_0030043	ENSG00000143641	0.7412521336498266	19
MONDO_0030046	ENSG00000076201	0.7913496823894981	52
MONDO_0030048	ENSG00000080819	0.7600926280309598	20
MONDO_0030051	ENSG00000170921	0.7205484343807211	44
MONDO_0030055	ENSG00000140263	0.7245088838804183	21
MONDO_0030060	ENSG00000120251	0.7293371176401686	43
MONDO_0030061	ENSG00000131711	0.7021679913552031	41
MONDO_0030063	ENSG00000196277	0.7084830461703429	16
MONDO_0030064	ENSG00000136531	0.7046277606200685	40
MONDO_0030065	ENSG00000170558	0.7592774090560636	23
MONDO_0030087	ENSG00000187486	0.795811559638664	63
MONDO_0030088	ENSG00000006071	0.7859185650555698	169
MONDO_0030089	ENSG00000254647	0.7578765706625504	38
MONDO_0030105	ENSG00000143891	0.7031659522944836	13
MONDO_0030866	ENSG00000182199	0.7180528842135069	16
MONDO_0030907	ENSG00000147162	0.7068813568203666	32
MONDO_0030912	ENSG00000118007	0.7426627323322572	58
MONDO_0030914	ENSG00000153827	0.7329779634899444	90
MONDO_0030916	ENSG00000164134	0.7431854540852408	66
MONDO_0030917	ENSG00000110066	0.752578912659385	43
MONDO_0030922	ENSG00000141367	0.7766201720319781	62
MONDO_0031037	ENSG00000136280	0.724612139488643	146
EFO_0000571	ENSG00000118046	0.7050529327373474	123
EFO_0000571	ENSG00000133703	0.7171768932172282	95
EFO_0000571	ENSG00000141510	0.7560957299278743	709
EFO_0000571	ENSG00000146648	0.7951738837300762	812
EFO_0000571	ENSG00000157764	0.7229522212923801	121
EFO_0003900	ENSG00000122735	0.7660930647871304	101
MONDO_0018226	ENSG00000004848	0.7218548559457187	452
MONDO_0018274	ENSG00000115525	0.7916657444025601	345
MONDO_0018277	ENSG00000181027	0.7091688002405194	13
MONDO_0018278	ENSG00000181027	0.7084236348585115	13
MONDO_0018279	ENSG00000181027	0.7085266552430047	13
MONDO_0018305	ENSG00000165168	0.7069119865971466	881
MONDO_0018309	ENSG00000165731	0.7775738764192527	672
MONDO_0018320	ENSG00000145331	0.7128872230741077	17
MONDO_0018321	ENSG00000159082	0.7411712224733651	1143
MONDO_0018328	ENSG00000157978	0.7672794057927252	350
MONDO_0018338	ENSG00000171608	0.7104751365625719	660
MONDO_0018393	ENSG00000136931	0.727968568958737	95
MONDO_0018453	ENSG00000147889	0.7628771070474953	154
MONDO_0018473	ENSG00000130203	0.788721376761942	185
MONDO_0018542	ENSG00000141349	0.7363784705213471	241
MONDO_0018542	ENSG00000171135	0.7167444871235888	124
MONDO_0018544	ENSG00000101986	0.8673065257442802	1182
MONDO_0018555	ENSG00000109163	0.7382944983842904	165
MONDO_0018570	ENSG00000162551	0.7999316313853597	782
MONDO_0018575	ENSG00000152422	0.707897444302869	30
MONDO_0018614	ENSG00000101210	0.734847415919416	339
MONDO_0018614	ENSG00000158445	0.7656783196018273	494
MONDO_0018614	ENSG00000164588	0.7298629032956511	36
MONDO_0018614	ENSG00000177301	0.734648572229355	285
MONDO_0018614	ENSG00000186153	0.746936934395956	110
Orphanet_100	ENSG00000149311	0.8745086456150718	11748
Orphanet_100031	ENSG00000142513	0.7472667201622422	23
Orphanet_100031	ENSG00000196878	0.7346237612825561	60
Orphanet_100033	ENSG00000125363	0.7142456148479981	89
Orphanet_100033	ENSG00000137674	0.7063243806782892	79
Orphanet_100033	ENSG00000166415	0.7264404556360857	161
Orphanet_100044	ENSG00000079805	0.775796765891657	22
Orphanet_100046	ENSG00000158887	0.7369913618191255	56
Orphanet_100984	ENSG00000198513	0.8024476157445494	384
Orphanet_100985	ENSG00000021574	0.8656892486393675	864
Orphanet_100986	ENSG00000172817	0.8188043157667181	89
Orphanet_100988	ENSG00000170113	0.7458073072779738	252
Orphanet_100989	ENSG00000164961	0.7939388029897204	370
Orphanet_100991	ENSG00000155980	0.7974291001696291	136
Orphanet_100994	ENSG00000144381	0.7397909084797776	57
Orphanet_100996	ENSG00000072121	0.7904999746118808	448
Orphanet_100998	ENSG00000168000	0.7068049388063835	91
Orphanet_101006	ENSG00000135454	0.774747398739679	24
Orphanet_101008	ENSG00000100523	0.7528938596672774	311
Orphanet_101010	ENSG00000130294	0.7967107454567957	2151
Orphanet_101011	ENSG00000068615	0.796293920559817	279
Orphanet_101016	ENSG00000053918	0.8478728980913144	674
Orphanet_101016	ENSG00000055118	0.8542801876041044	635
Orphanet_101016	ENSG00000145362	0.7417900047026446	503
Orphanet_101016	ENSG00000159197	0.7364577063954418	127
Orphanet_101016	ENSG00000180509	0.7851773603358435	239
Orphanet_101016	ENSG00000182533	0.7361271347946287	71
Orphanet_101016	ENSG00000183873	0.835386303183569	796
Orphanet_101075	ENSG00000169562	0.8451105118828046	237
Orphanet_101078	ENSG00000156709	0.7512132631008894	38
Orphanet_101088	ENSG00000102245	0.823566056761711	190
Orphanet_101097	ENSG00000104381	0.8246501043054427	127
Orphanet_101150	ENSG00000180176	0.8010531960454125	880
Orphanet_1065	ENSG00000150995	0.7847212341573628	96
Orphanet_107	ENSG00000104313	0.8353619001350383	181
Orphanet_107	ENSG00000177045	0.7754439716570534	65
Orphanet_1071	ENSG00000073282	0.830590581467441	96
Orphanet_1135	ENSG00000101596	0.762012884307076	61
Orphanet_1145	ENSG00000130985	0.7168943270203336	409
Orphanet_1154	ENSG00000154864	0.7661400500643168	61
Orphanet_1168	ENSG00000137074	0.7889249842897373	99
Orphanet_1170	ENSG00000165688	0.7510644932857007	30
Orphanet_1171	ENSG00000105409	0.7487278067883245	134
Orphanet_1173	ENSG00000011275	0.7458546615571536	46
Orphanet_1180	ENSG00000032444	0.781883681233896	49
Orphanet_1194	ENSG00000175606	0.7539469961668017	15
Orphanet_1200	ENSG00000068654	0.7332448224453737	29
Orphanet_1200	ENSG00000141759	0.7477963850278835	27
Orphanet_122	ENSG00000154803	0.7718886921639015	1644
Orphanet_1229	ENSG00000197822	0.7354486744715795	27
Orphanet_123	ENSG00000074582	0.7599375791692335	51
Orphanet_124	ENSG00000102145	0.7140811992452678	309
Orphanet_124	ENSG00000105372	0.8249520515181964	281
Orphanet_124	ENSG00000122406	0.8107650404906503	288
Orphanet_124	ENSG00000124614	0.7863834515191479	136
Orphanet_124	ENSG00000138326	0.7896871161096045	142
Orphanet_124	ENSG00000142676	0.7930489419337188	170
Orphanet_124	ENSG00000171863	0.7802566055518997	143
Orphanet_124	ENSG00000182774	0.7620043328522429	33
Orphanet_124	ENSG00000182899	0.7840298000794822	108
Orphanet_124	ENSG00000197728	0.8133835476007492	127
Orphanet_124	ENSG00000213741	0.7180421446084326	13
EFO_0005545	ENSG00000084774	0.7495506162138561	48
EFO_0005545	ENSG00000153989	0.724542397350896	223
EFO_0005555	ENSG00000147168	0.8232171991710875	405
EFO_0005556	ENSG00000241635	0.7905612974668987	93
EFO_0005558	ENSG00000004939	0.7008441794324324	171
EFO_0005560	ENSG00000151348	0.7319306743676858	28
MONDO_0011134	ENSG00000128602	0.7285819060574702	14
MONDO_0011142	ENSG00000169105	0.7484125346235059	195
MONDO_0011144	ENSG00000128973	0.8050869105197974	125
MONDO_0011150	ENSG00000113721	0.70549613652914	284
MONDO_0011152	ENSG00000092621	0.796625241298344	635
MONDO_0011153	ENSG00000187486	0.8092374648042747	174
MONDO_0011156	ENSG00000073734	0.8267955392325274	285
MONDO_0011156	ENSG00000119139	0.7336730045626542	60
MONDO_0011170	ENSG00000173991	0.7300641471440251	76
MONDO_0011173	ENSG00000117400	0.7480770654373305	36
MONDO_0011178	ENSG00000167371	0.8103229525657067	105
MONDO_0011182	ENSG00000007933	0.7357467869416224	98
MONDO_0011184	ENSG00000128573	0.7378995670702521	195
MONDO_0011190	ENSG00000119509	0.7693418591944887	185
MONDO_0011193	ENSG00000048545	0.7573431597851712	63
MONDO_0011198	ENSG00000137745	0.7822529333214857	72
MONDO_0011211	ENSG00000160226	0.7365516933860923	20
MONDO_0011213	ENSG00000177565	0.7699493081279242	303
MONDO_0011214	ENSG00000005471	0.8458902863796265	175
MONDO_0011215	ENSG00000166801	0.7077843781382696	22
MONDO_0011216	ENSG00000168509	0.7657090193463053	95
MONDO_0011217	ENSG00000116133	0.8068261617475108	144
MONDO_0011223	ENSG00000107290	0.7937322970480546	1132
MONDO_0011225	ENSG00000152457	0.7975201651889009	713
MONDO_0011227	ENSG00000133937	0.731762938157744	14
MONDO_0011229	ENSG00000105755	0.8360510441422666	326
MONDO_0011236	ENSG00000106633	0.7760498223530505	192
MONDO_0011240	ENSG00000121879	0.8515221954044377	102
MONDO_0011242	ENSG00000162399	0.8254628316328387	104
MONDO_0011244	ENSG00000008441	0.7679465007059524	156
MONDO_0011246	ENSG00000100288	0.7177795339846688	318
MONDO_0011257	ENSG00000178802	0.8251519743162375	355
MONDO_0011264	ENSG00000131931	0.7701908994560474	147
MONDO_0011271	ENSG00000162430	0.8013648837836171	476
MONDO_0011273	ENSG00000198246	0.8236132964231717	479
MONDO_0011274	ENSG00000068078	0.8016539737734002	88
MONDO_0011275	ENSG00000159899	0.7553477883677001	405
MONDO_0011283	ENSG00000025708	0.7966444469273636	166
MONDO_0011291	ENSG00000088035	0.8194666480988636	581
MONDO_0011299	ENSG00000171867	0.7665442734031077	105
MONDO_0011301	ENSG00000087460	0.79133824337017	131
MONDO_0011303	ENSG00000130402	0.7138047640180654	97
MONDO_0011308	ENSG00000074582	0.8091560525702298	153
MONDO_0011323	ENSG00000101596	0.7974991471837788	82
MONDO_0011334	ENSG00000073282	0.7676079602145416	69
MONDO_0011335	ENSG00000079616	0.7453007069420949	29
MONDO_0011338	ENSG00000152457	0.7545273874322307	168
MONDO_0011338	ENSG00000166349	0.8398081128379769	247
MONDO_0011338	ENSG00000175097	0.7708669616798582	175
MONDO_0011339	ENSG00000164961	0.7867108932699376	371
MONDO_0011342	ENSG00000164414	0.7454720300579356	55
MONDO_0011346	ENSG00000075643	0.7609858687422215	237
MONDO_0011359	ENSG00000130449	0.7429298840893626	30
MONDO_0011362	ENSG00000155657	0.7517423246254488	3495
MONDO_0011365	ENSG00000156650	0.7561654588787091	151
MONDO_0011369	ENSG00000169174	0.803375886161714	504
MONDO_0011376	ENSG00000183873	0.701809759445962	399
MONDO_0011377	ENSG00000183873	0.8233986602500867	832
MONDO_0011380	ENSG00000070785	0.7778165730308869	79
MONDO_0011380	ENSG00000111361	0.7778963954987191	92
MONDO_0011380	ENSG00000115211	0.7971304700982887	85
MONDO_0011380	ENSG00000119718	0.8213580581444935	75
MONDO_0011380	ENSG00000145191	0.8358643407808032	156
MONDO_0011381	ENSG00000244734	0.7588110952548321	71
MONDO_0011382	ENSG00000244734	0.774931251992265	191
MONDO_0009726	ENSG00000204264	0.7526969325975964	194
MONDO_0009727	ENSG00000155850	0.809550805175106	647
MONDO_0009728	ENSG00000144061	0.800041587924951	156
MONDO_0009732	ENSG00000138193	0.7383953566148602	220
MONDO_0009732	ENSG00000161270	0.854286686892368	549
MONDO_0009734	ENSG00000006071	0.830011910168886	576
MONDO_0009735	ENSG00000133710	0.7933388589279404	840
MONDO_0009737	ENSG00000064601	0.8414182222530623	357
MONDO_0009738	ENSG00000204386	0.8164444162847113	90
MONDO_0009744	ENSG00000131238	0.8525062055624566	578
MONDO_0009745	ENSG00000102805	0.8056473403519359	221
MONDO_0009746	ENSG00000198400	0.8529974655624508	1108
MONDO_0009747	ENSG00000115204	0.8392503873800893	108
MONDO_0009756	ENSG00000166311	0.8576182575885818	927
MONDO_0009760	ENSG00000189056	0.7718161902116273	2629
MONDO_0009773	ENSG00000135925	0.7766980986943538	452
MONDO_0009779	ENSG00000183098	0.7429133488456007	145
MONDO_0009785	ENSG00000165458	0.7807904603502097	54
MONDO_0009787	ENSG00000125741	0.8112044697554517	523
MONDO_0009794	ENSG00000119977	0.7670046304057888	403
MONDO_0009796	ENSG00000065154	0.8458340396464807	592
MONDO_0009797	ENSG00000114491	0.7395901944344773	213
MONDO_0009798	ENSG00000181722	0.7850627039003741	80
MONDO_0009804	ENSG00000108821	0.8427693033071216	121
MONDO_0009804	ENSG00000164692	0.8232921030329987	100
MONDO_0009815	ENSG00000110719	0.7448207285578778	308
MONDO_0009818	ENSG00000104267	0.721062552964626	11
MONDO_0009820	ENSG00000162337	0.8418848224680173	369
MONDO_0009821	ENSG00000177706	0.8259371666414193	95
MONDO_0009823	ENSG00000172482	0.86302080312156	569
MONDO_0009824	ENSG00000137106	0.7756192170585562	178
MONDO_0009825	ENSG00000178814	0.7047185956496355	283
MONDO_0009830	ENSG00000100225	0.7728746648698746	170
MONDO_0009833	ENSG00000126524	0.8000166799061521	131
MONDO_0009843	ENSG00000164022	0.7545403509483865	21
MONDO_0009845	ENSG00000092607	0.7233991697468982	25
MONDO_0009849	ENSG00000110921	0.835016975352234	438
MONDO_0009855	ENSG00000133835	0.8283641571529691	871
MONDO_0009856	ENSG00000187676	0.8069960227033219	224
MONDO_0009857	ENSG00000104899	0.7418908077754025	102
MONDO_0009857	ENSG00000135409	0.7421576666192267	49
MONDO_0009861	ENSG00000171759	0.8978634456073556	2032
MONDO_0009862	ENSG00000151552	0.8289861377391071	249
MONDO_0009863	ENSG00000150787	0.8443937487417634	240
MONDO_0009865	ENSG00000164708	0.764555454295949	136
MONDO_0009867	ENSG00000106617	0.7674015429771599	641
MONDO_0009868	ENSG00000102893	0.7574056041241902	468
MONDO_0009872	ENSG00000074582	0.7633073863389874	32
MONDO_0009874	ENSG00000171105	0.8042150016596249	338
MONDO_0009877	ENSG00000112964	0.810356734888473	271
MONDO_0009880	ENSG00000121454	0.7201879182352999	75
MONDO_0009889	ENSG00000170927	0.865882124365562	4129
MONDO_0009892	ENSG00000134086	0.7717745911361032	1203
MONDO_0009894	ENSG00000137601	0.806157853783056	444
MONDO_0009897	ENSG00000114480	0.7786965944999498	144
MONDO_0009901	ENSG00000183421	0.7729594560652571	151
MONDO_0009902	ENSG00000188690	0.7890714966328926	104
MONDO_0009903	ENSG00000102967	0.8098787497636583	143
MONDO_0009904	ENSG00000070915	0.8482062277242389	783
MONDO_0009908	ENSG00000166228	0.7563287182755465	61
MONDO_0009910	ENSG00000148606	0.7910406126457826	56
MONDO_0009916	ENSG00000130948	0.8160357499237711	65
MONDO_0012516	ENSG00000108883	0.8192510076192463	115
MONDO_0012517	ENSG00000197746	0.7733922191896667	91
MONDO_0012520	ENSG00000171105	0.8227778318609416	315
MONDO_0012524	ENSG00000179142	0.7257206575695545	203
MONDO_0012526	ENSG00000131187	0.7626877800776133	63
MONDO_0012531	ENSG00000163161	0.7829894360003731	119
MONDO_0012534	ENSG00000178952	0.752093252842199	72
MONDO_0012538	ENSG00000165410	0.7630274858005369	116
MONDO_0012541	ENSG00000186895	0.7694790207605923	33
MONDO_0012544	ENSG00000128714	0.7413608665521424	41
MONDO_0012545	ENSG00000177666	0.7415350069869419	518
MONDO_0012548	ENSG00000143575	0.8137391898723461	297
MONDO_0012549	ENSG00000131018	0.783312643751642	4389
MONDO_0012552	ENSG00000111276	0.7871743409451937	653
MONDO_0012556	ENSG00000175283	0.7492991680114987	405
MONDO_0012561	ENSG00000133059	0.7479974669047735	28
MONDO_0012565	ENSG00000083093	0.815005546464729	335
MONDO_0012570	ENSG00000115486	0.7369402866140797	24
MONDO_0012588	ENSG00000164073	0.8266912963577848	746
MONDO_0012589	ENSG00000196628	0.8364624942145085	773
MONDO_0012590	ENSG00000175595	0.7087699183006839	47
MONDO_0012591	ENSG00000206013	0.7557122382759052	59
MONDO_0012593	ENSG00000136352	0.8046304346333543	115
MONDO_0012594	ENSG00000205403	0.7891216853446745	88
MONDO_0012605	ENSG00000235718	0.7404011517835448	569
MONDO_0012608	ENSG00000171680	0.7317916508473434	872
MONDO_0012611	ENSG00000266173	0.7501027818808836	332
MONDO_0012622	ENSG00000117593	0.7587258144710683	120
MONDO_0012624	ENSG00000177646	0.8434663060965791	161
MONDO_0012635	ENSG00000213380	0.7742739704977638	136
MONDO_0012637	ENSG00000166685	0.7748501752971821	312
MONDO_0012639	ENSG00000147475	0.7093696534245498	15
MONDO_0012640	ENSG00000112367	0.8006782906703401	129
MONDO_0012648	ENSG00000151498	0.7974624389630377	197
MONDO_0012650	ENSG00000187736	0.7795469683906796	156
MONDO_0012651	ENSG00000129250	0.7791356045933712	406
MONDO_0012652	ENSG00000171714	0.8339678013932647	871
MONDO_0012658	ENSG00000183691	0.7384834808964013	16
MONDO_0012664	ENSG00000247626	0.7053128362230249	17
MONDO_0012665	ENSG00000125864	0.7126387781164893	65
MONDO_0012669	ENSG00000166068	0.8166118502854753	614
MONDO_0012670	ENSG00000284844	0.7284056647893613	57
MONDO_0012676	ENSG00000103249	0.7988069910115705	61
MONDO_0012683	ENSG00000146282	0.8052998016702803	163
MONDO_0012693	ENSG00000104812	0.7595802733771987	502
MONDO_0012699	ENSG00000106692	0.805137379331829	101
MONDO_0012700	ENSG00000004939	0.7879470842868741	74
MONDO_0012701	ENSG00000170819	0.732098342381639	73
MONDO_0012703	ENSG00000167552	0.8090557034287127	110
MONDO_0012714	ENSG00000155657	0.7786048835775203	3501
MONDO_0012718	ENSG00000175110	0.759186638381112	39
MONDO_0012719	ENSG00000197746	0.7673133625783218	115
MONDO_0012721	ENSG00000243335	0.8075638994959806	354
MONDO_0012724	ENSG00000142405	0.7101234387948517	836
MONDO_0012725	ENSG00000130203	0.75945439521172	104
MONDO_0012726	ENSG00000187498	0.7691484799037039	342
MONDO_0012733	ENSG00000167995	0.8159903121807732	146
MONDO_0012747	ENSG00000149925	0.806615283490757	196
MONDO_0012750	ENSG00000119392	0.7208023273091421	90
MONDO_0012783	ENSG00000163933	0.804724618884618	436
MONDO_0012784	ENSG00000163050	0.8253165902396667	220
MONDO_0012787	ENSG00000032444	0.7929332358164549	1044
MONDO_0012789	ENSG00000180228	0.7544337444920617	127
MONDO_0012791	ENSG00000136143	0.8112623200844009	269
MONDO_0012792	ENSG00000048392	0.818530606208637	160
MONDO_0012799	ENSG00000159251	0.7748354076119148	433
MONDO_0012802	ENSG00000215612	0.7512200324742935	20
MONDO_0012804	ENSG00000129170	0.7276790984741283	296
MONDO_0012805	ENSG00000117394	0.8089066006458573	82
MONDO_0012806	ENSG00000100906	0.7353441121331818	218
MONDO_0012807	ENSG00000178209	0.711486886082421	4318
MONDO_0012815	ENSG00000107960	0.7302115824769654	20
MONDO_0012815	ENSG00000178971	0.7948647433650748	183
MONDO_0012824	ENSG00000144381	0.748627040055106	29
MONDO_0012833	ENSG00000068078	0.7044564878190634	38
MONDO_0012858	ENSG00000085063	0.7599089888294641	17
MONDO_0012859	ENSG00000141655	0.7153484797282894	104
MONDO_0012864	ENSG00000119042	0.7696195747240551	470
MONDO_0012866	ENSG00000103089	0.7298164408737117	118
MONDO_0012868	ENSG00000184500	0.8234063260964057	185
MONDO_0012873	ENSG00000165915	0.7168162547105291	234
MONDO_0012876	ENSG00000099937	0.7191676532078699	17
MONDO_0012880	ENSG00000171316	0.8042156612971865	476
MONDO_0012885	ENSG00000128039	0.8024394486953319	162
MONDO_0012897	ENSG00000088926	0.8442191573087139	320
MONDO_0012901	ENSG00000164344	0.7272683273943779	18
MONDO_0012905	ENSG00000104833	0.7201288257720256	188
MONDO_0012911	ENSG00000087460	0.7755319105317099	81
MONDO_0012912	ENSG00000087460	0.7561977241454111	146
MONDO_0012930	ENSG00000141349	0.840494594139237	273
MONDO_0012933	ENSG00000139618	0.8209516129254019	6413
MONDO_0012941	ENSG00000243646	0.7234407741555533	207
MONDO_0012967	ENSG00000106992	0.7485826981515956	39
MONDO_0016241	ENSG00000018625	0.7444126933461095	216
MONDO_0016241	ENSG00000105409	0.7874815012818498	178
MONDO_0016256	ENSG00000183287	0.7692951787948239	268
MONDO_0016293	ENSG00000074621	0.7024277435574477	125
MONDO_0016293	ENSG00000175544	0.7106861606511637	123
MONDO_0016295	ENSG00000166340	0.700830663411442	237
MONDO_0016296	ENSG00000064309	0.7374929136237763	429
MONDO_0016296	ENSG00000138083	0.7518895031101781	160
MONDO_0016296	ENSG00000177426	0.7287090049338508	107
MONDO_0016323	ENSG00000168484	0.7606325327060187	68
MONDO_0016342	ENSG00000134755	0.7434624090516508	893
MONDO_0016364	ENSG00000135541	0.7772911558222455	311
MONDO_0016364	ENSG00000205084	0.7476028884814402	325
MONDO_0016368	ENSG00000153107	0.7824900521772485	28
MONDO_0016369	ENSG00000160957	0.7780770484706463	149
MONDO_0016383	ENSG00000126895	0.72088204752418	229
MONDO_0016396	ENSG00000100749	0.7778117451168253	402
MONDO_0016396	ENSG00000107371	0.7180039685740399	126
MONDO_0016419	ENSG00000012048	0.8110646150057257	582
MONDO_0016419	ENSG00000083093	0.7341733735218043	3872
MONDO_0016419	ENSG00000136492	0.7433266554411564	3456
MONDO_0016419	ENSG00000139618	0.8452702725356971	762
MONDO_0016419	ENSG00000149311	0.7177976448483971	634
MONDO_0016419	ENSG00000183765	0.7682942727301119	2627
MONDO_0016459	ENSG00000204406	0.7448855388445257	942
MONDO_0016471	ENSG00000186832	0.7089754321660869	63
MONDO_0016473	ENSG00000099956	0.715946438937723	107
MONDO_0016473	ENSG00000127616	0.7905004599153518	3935
MONDO_0016484	ENSG00000164199	0.7002133346259426	611
MONDO_0011631	ENSG00000138449	0.8296175381540343	246
MONDO_0011633	ENSG00000111199	0.7885194176728627	784
MONDO_0011638	ENSG00000087086	0.7604748575996811	154
MONDO_0011640	ENSG00000156650	0.7941598395071083	761
MONDO_0011652	ENSG00000251322	0.7956819692614489	109
MONDO_0011663	ENSG00000003393	0.7448065094259454	61
MONDO_0011664	ENSG00000134460	0.7644553235713969	272
MONDO_0011668	ENSG00000162992	0.706447773915499	87
MONDO_0011670	ENSG00000168477	0.7470144718730197	140
MONDO_0011674	ENSG00000079805	0.799368566114356	909
MONDO_0011683	ENSG00000164175	0.8392656988987676	160
MONDO_0011686	ENSG00000174405	0.7592414360273417	490
MONDO_0011687	ENSG00000106211	0.8002140122539585	250
MONDO_0011688	ENSG00000181027	0.7985197486804269	133
MONDO_0011694	ENSG00000150995	0.7337278450303717	86
MONDO_0011698	ENSG00000124713	0.7182934559997238	14
MONDO_0011705	ENSG00000103197	0.7946930854833272	520
MONDO_0011705	ENSG00000165699	0.7546367933742902	120
MONDO_0011706	ENSG00000159363	0.8317982186114528	1031
MONDO_0011717	ENSG00000148672	0.8296646577292354	164
MONDO_0011719	ENSG00000117118	0.7698123487632408	1128
MONDO_0011719	ENSG00000134853	0.8259199915204745	3480
MONDO_0011719	ENSG00000157404	0.8819961957716422	5287
MONDO_0011721	ENSG00000135636	0.7644633711685405	243
MONDO_0011724	ENSG00000117394	0.8519779513190415	213
MONDO_0011725	ENSG00000241635	0.8261570306673837	53
MONDO_0011730	ENSG00000091483	0.8065423445247496	301
MONDO_0011731	ENSG00000100170	0.7933588381051481	353
MONDO_0011732	ENSG00000111199	0.7072586995380912	22
MONDO_0011735	ENSG00000101017	0.7599172364728284	57
MONDO_0011738	ENSG00000205336	0.8074272250422326	227
MONDO_0011740	ENSG00000117118	0.7958961712057453	82
MONDO_0011740	ENSG00000143252	0.7229532285897525	22
MONDO_0011740	ENSG00000204370	0.7611645955872349	513
MONDO_0011749	ENSG00000077498	0.7908528039123014	247
MONDO_0011758	ENSG00000127415	0.8363446207085684	264
MONDO_0011759	ENSG00000127415	0.83559383640286	135
MONDO_0011760	ENSG00000127415	0.8428314594773484	102
MONDO_0011765	ENSG00000132031	0.8155993818103023	96
MONDO_0011772	ENSG00000086062	0.7236651580576927	18
MONDO_0011773	ENSG00000277027	0.7071751991279682	24
MONDO_0011776	ENSG00000162711	0.8345535314113204	366
MONDO_0011783	ENSG00000182858	0.8208023787946708	416
MONDO_0011787	ENSG00000181027	0.8294510463610193	355
MONDO_0011789	ENSG00000073584	0.7316624954400993	571
MONDO_0011790	ENSG00000125454	0.7890313376559132	57
MONDO_0011797	ENSG00000003393	0.7653248539665536	674
MONDO_0011803	ENSG00000197912	0.8002796073348653	581
MONDO_0011804	ENSG00000064012	0.7118773264140646	255
MONDO_0011810	ENSG00000154134	0.700659427752645	171
MONDO_0011811	ENSG00000048707	0.7834753081095116	70
MONDO_0011812	ENSG00000101115	0.825743723115879	221
MONDO_0011816	ENSG00000109929	0.7817316954358634	159
MONDO_0011818	ENSG00000103197	0.717655084493459	322
MONDO_0011818	ENSG00000165699	0.7551355757211539	369
MONDO_0011818	ENSG00000198793	0.79105137552851	69
MONDO_0011819	ENSG00000171385	0.7911935279832888	278
MONDO_0011822	ENSG00000184908	0.7781625424797062	142
MONDO_0011823	ENSG00000075624	0.7268008823816614	67
MONDO_0011830	ENSG00000007168	0.8125722921052949	142
MONDO_0011831	ENSG00000096696	0.7556832324507394	3058
MONDO_0011833	ENSG00000205090	0.7880244002361522	39
MONDO_0011835	ENSG00000140521	0.8210196373214071	166
MONDO_0011841	ENSG00000135917	0.8104913011770446	494
MONDO_0011842	ENSG00000030582	0.7707861763055502	524
MONDO_0011871	ENSG00000166311	0.846441012097506	751
MONDO_0011872	ENSG00000069974	0.7993826919480066	263
MONDO_0011874	ENSG00000163347	0.738939848571263	30
MONDO_0011882	ENSG00000096696	0.7682877482803482	462
MONDO_0011888	ENSG00000198001	0.7708050970726663	268
MONDO_0011889	ENSG00000158887	0.7925922283958939	34
MONDO_0011890	ENSG00000122877	0.7824754019816565	49
MONDO_0011894	ENSG00000277586	0.7672030761239499	364
MONDO_0011897	ENSG00000148606	0.8135982966419649	240
MONDO_0011899	ENSG00000213639	0.7662187498180766	24
EFO_0005917	ENSG00000117394	0.7911142144525025	60
EFO_0005917	ENSG00000198963	0.7107096917186169	23
MONDO_0014791	ENSG00000181555	0.7561931579041166	672
